reactomeID	species	categoryID	categoryName	categoryNameAbbr
R-HSA-8878159	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-5578749	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-8864260	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-452723	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-381340	Homo sapiens	R-HSA-1266738	Developmental Biology	Dev Biol
R-HSA-166020	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-917977	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-72766	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-72649	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-110320	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-5656121	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-5655862	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-110312	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-110313	Homo sapiens	R-HSA-73894	DNA Repair	DNA Repair
R-HSA-1445148	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-202430	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-112315	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-112307	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-174362	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-168874	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-72202	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-159231	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-159236	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-159234	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-168271	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-425366	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-190827	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-190872	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-804914	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-159763	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-432030	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-425393	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-83936	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-727802	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-879518	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-382551	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-159230	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-159227	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-425397	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-948021	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-75109	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-163560	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-8979227	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-450513	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-5467348	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-71240	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-446107	Homo sapiens	R-HSA-1500931	Cell-Cell communication	C-C Comm
R-HSA-427589	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-5689603	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-5602415	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5689880	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-2142789	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-69601	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-75815	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-438066	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-162585	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-168336	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-381119	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-176974	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-5339562	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5210891	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5336415	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-70635	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77108	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-195399	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-194313	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-4420097	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5218921	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5218920	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-8866423	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-8964046	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-8866427	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-5619094	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5619101	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5660686	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-432040	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-388479	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5653656	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-180585	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-168325	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-168330	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-192823	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-168268	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-2187338	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-196819	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-196843	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-199220	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-196836	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-196791	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-8877627	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-211916	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-964975	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1296072	Homo sapiens	R-HSA-112316	Neuronal System	Neur Sys
R-HSA-180897	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-180910	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-180534	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-5620916	Homo sapiens	R-HSA-1852241	Organelle biogenesis and maintenance	Org Biog
R-HSA-3238698	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5340573	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-201688	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5140745	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-5099900	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-8848584	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-5545619	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-381038	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-211981	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2032785	Homo sapiens	R-HSA-74160	Gene expression (Transcription)	Gene Expr
R-HSA-1606322	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-435368	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-442380	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-435354	Homo sapiens	R-HSA-382551	Transport of small molecules	Transp Sm Mol
R-HSA-450302	Homo sapiens	R-HSA-168256	Immune System	Imm Sys
R-HSA-2046104	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-2046106	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-1307965	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-418457	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-192869	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-203615	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-72187	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-72086	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-75072	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-75064	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-72200	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-72172	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-72163	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-72165	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-429958	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-430039	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-165159	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-166208	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-77286	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-77288	Homo sapiens	R-HSA-1430728	Metabolism	Metab
R-HSA-372708	Homo sapiens	R-HSA-109582	Hemostasis	Hemost
R-HSA-171007	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-69563	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69580	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69610	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-69613	Homo sapiens	R-HSA-1640170	Cell Cycle	Cell Cycl
R-HSA-193704	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-193670	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-209543	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-193697	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-193639	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-111995	Homo sapiens	R-HSA-162582	Signal Transduction	Sig Transd
R-HSA-4839743	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-6793080	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-6790901	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-72312	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-8868766	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-8868773	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-191859	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-2033515	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-379724	Homo sapiens	R-HSA-392499	Metabolism of proteins	Metab Prot
R-HSA-6787450	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-6782315	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-72306	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-6785470	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-6784531	Homo sapiens	R-HSA-8953854	Metabolism of RNA	Metab RNA
R-HSA-199992	Homo sapiens	R-HSA-5653656	Vesicle-mediated transport	Ves-med Transp
R-HSA-4839744	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-192814	Homo sapiens	R-HSA-1643685	Disease	Disease
R-HSA-192905	Homo sapiens	R-HSA-1643685	Disease	Disease
